SDQ	MDSD	Las Américas International Airport	large_airport	SRID=4326;POINT(-69.6688995361 18.4297008514)	North America	Dominican Republic	DO	Distrito Nacional	DO-01	Santo Domingo	http://www.aerodom.com/app/do/lasamericas.aspx	https://en.wikipedia.org/wiki/Las_Am%C3%A9ricas_International_Airport
LRM	MDLR	Casa De Campo International Airport	large_airport	SRID=4326;POINT(-68.911111 18.452222)	North America	Dominican Republic	DO	La Romana Province	DO-12	La Romana	http://romanaairport.com	https://en.wikipedia.org/wiki/La_Romana_International_Airport
UIO	SEQM	Mariscal Sucre International Airport	large_airport	SRID=4326;POINT(-78.354306 -0.125399)	South America	Ecuador	EC	Pichincha Province	EC-P	Quito	https://www.aeropuertoquito.aero/?lang=en	https://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport
GYE	SEGU	José Joaquín de Olmedo International Airport	large_airport	SRID=4326;POINT(-79.883598 -2.15742)	South America	Ecuador	EC	Guayas Province	EC-G	Guayaquil		https://en.wikipedia.org/wiki/José_Joaquín_de_Olmedo_International_Airport
CAI	HECA	Cairo International Airport	large_airport	SRID=4326;POINT(31.396694 30.111534)	Africa	Egypt	EG	Cairo Governorate	EG-C	Cairo		https://en.wikipedia.org/wiki/Cairo_International_Airport
HRG	HEGN	Hurghada International Airport	large_airport	SRID=4326;POINT(33.796692 27.176776)	Africa	Egypt	EG	Red Sea Governorate	EG-BA	Hurghada		https://en.wikipedia.org/wiki/Hurghada_International_Airport
SSH	HESH	Sharm El Sheikh International Airport	large_airport	SRID=4326;POINT(34.394717 27.977272)	Asia	Egypt	EG	South Sinai Governorate	EG-JS	Sharm El Sheikh		https://en.wikipedia.org/wiki/Sharm_el-Sheikh_International_Airport
HMB	HESG	Sohag International Airport	large_airport	SRID=4326;POINT(31.743017 26.342515)	Africa	Egypt	EG	Sohag Governorate	EG-SHG	Suhaj		https://en.wikipedia.org/wiki/Sohag_International_Airport
SAL	MSLP	Monseñor Óscar Arnulfo Romero International Airport	large_airport	SRID=4326;POINT(-89.055702 13.4409)	North America	El Salvador	SV	La Paz Department	SV-PA	San Salvador (San Luis Talpa)		https://en.wikipedia.org/wiki/Monse%C3%B1or_%C3%93scar_Arnulfo_Romero_International_Airport
TLL	EETN	Lennart Meri Tallinn Airport	large_airport	SRID=4326;POINT(24.83264 59.413246)	Europe	Estonia	EE	Harju County	EE-37	Tallinn	http://www.tallinn-airport.ee/eng	https://en.wikipedia.org/wiki/Tallinn_Airport
SHO	FDSK	King Mswati III International Airport	large_airport	SRID=4326;POINT(31.716944 -26.358611)	Africa	Eswatini	SZ	Lubombo Region	SZ-LU	Mpaka	http://www.eswacaa.co.sz/airports/kingmswatiIII/	https://en.wikipedia.org/wiki/King_Mswati_III_International_Airport
ADD	HAAB	Addis Ababa Bole International Airport	large_airport	SRID=4326;POINT(38.799301 8.97789)	Africa	Ethiopia	ET	Addis Ababa	ET-AA	Addis Ababa	http://www.ethiopianairports.com	https://en.wikipedia.org/wiki/Bole_International_Airport
HEL	EFHK	Helsinki Vantaa Airport	large_airport	SRID=4326;POINT(24.963341 60.318363)	Europe	Finland	FI	Uusimaa Region	FI-18	Helsinki (Vantaa)	http://www.finavia.fi/en/helsinki-airport	https://en.wikipedia.org/wiki/Helsinki_Airport
CDG	LFPG	Charles de Gaulle International Airport	large_airport	SRID=4326;POINT(2.55 49.012798)	Europe	France	FR	Île-de-France	FR-IDF	Paris (Roissy-en-France, Val-d'Oise)	http://www.aeroportsdeparis.fr/	https://en.wikipedia.org/wiki/Charles_de_Gaulle_Airport
ORY	LFPO	Paris-Orly Airport	large_airport	SRID=4326;POINT(2.37944 48.72333)	Europe	France	FR	Île-de-France	FR-IDF	Paris (Orly, Val-de-Marne)	https://www.parisaeroport.fr/orly	https://en.wikipedia.org/wiki/Orly_Airport
NCE	LFMN	Nice-Côte d'Azur Airport	large_airport	SRID=4326;POINT(7.21587 43.658401)	Europe	France	FR	Provence-Alpes-Côte-d'Azur	FR-PAC	Nice, Alpes-Maritimes	https://www.nice.aeroport.fr/en	https://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport
MRS	LFML	Marseille Provence Airport	large_airport	SRID=4326;POINT(5.2125 43.438088)	Europe	France	FR	Provence-Alpes-Côte-d'Azur	FR-PAC	Marignane, Bouches-du-Rhône	https://www.marseille.aeroport.fr/	https://en.wikipedia.org/wiki/Marseille_Provence_Airport
BSL	LFSB	EuroAirport Basel-Mulhouse-Freiburg	large_airport	SRID=4326;POINT(7.521117 47.60068)	Europe	France	FR	Grand Est	FR-GES	Saint-Louis	http://www.euroairport.com/	https://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg
TLS	LFBO	Toulouse-Blagnac Airport	large_airport	SRID=4326;POINT(1.36382 43.629101)	Europe	France	FR	Occitanie	FR-OCC	Toulouse/Blagnac	http://www.toulouse.aeroport.fr/	https://en.wikipedia.org/wiki/Toulouse_Blagnac_International_Airport
LYS	LFLL	Lyon Saint-Exupéry Airport	large_airport	SRID=4326;POINT(5.090139 45.725996)	Europe	France	FR	Auvergne-Rhône-Alpes	FR-ARA	Colombier-Saugnieu, Rhône	https://www.lyonaeroports.com/	https://en.wikipedia.org/wiki/Lyon%E2%80%93Saint-Exup%C3%A9ry_Airport
BOD	LFBD	Bordeaux-Mérignac Airport	large_airport	SRID=4326;POINT(-0.715556 44.8283)	Europe	France	FR	Nouvelle-Aquitaine	FR-NAQ	Bordeaux/Mérignac	https://www.bordeaux.aeroport.fr/	https://en.wikipedia.org/wiki/Bordeaux%E2%80%93M%C3%A9rignac_Airport
CAY	SOCA	Cayenne – Félix Eboué Airport	large_airport	SRID=4326;POINT(-52.361326 4.819964)	South America	French Guiana	GF	Cayenne	GF-CY	Matoury		https://en.wikipedia.org/wiki/Cayenne_%E2%80%93_F%C3%A9lix_Ebou%C3%A9_Airport
PPT	NTAA	Faa'a International Airport	large_airport	SRID=4326;POINT(-149.606995 -17.553699)	Oceania	French Polynesia	PF	(unassigned)	PF-U-A	Papeete	https://www.aeroports-voyages.fr/en/airport/tahiti-island/PPT	https://en.wikipedia.org/wiki/Faa'a_International_Airport
BJL	GBYD	Banjul International Airport	large_airport	SRID=4326;POINT(-16.652201 13.338)	Africa	Gambia	GM	Western Division	GM-W	Yundum		https://en.wikipedia.org/wiki/Banjul_International_Airport
TBS	UGTB	Tbilisi International Airport	large_airport	SRID=4326;POINT(44.9547 41.669201)	Asia	Georgia	GE	Tbilisi	GE-TB	Tbilisi	http://www.tbilisiairport.com/	https://en.wikipedia.org/wiki/Tbilisi_International_Airport
FRA	EDDF	Frankfurt Airport	large_airport	SRID=4326;POINT(8.561096 50.030241)	Europe	Germany	DE	Hesse	DE-HE	Frankfurt am Main	https://www.frankfurt-airport.de/	https://en.wikipedia.org/wiki/Frankfurt_Airport
MUC	EDDM	Munich Airport	large_airport	SRID=4326;POINT(11.7861 48.353802)	Europe	Germany	DE	Bavaria	DE-BY	Munich	http://www.munich-airport.com/	https://en.wikipedia.org/wiki/Munich_Airport
DUS	EDDL	Düsseldorf Airport	large_airport	SRID=4326;POINT(6.76678 51.289501)	Europe	Germany	DE	North Rhine-Westphalia	DE-NW	Düsseldorf	http://www.dus.com/dus_en/	https://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport
HAM	EDDH	Hamburg Helmut Schmidt Airport	large_airport	SRID=4326;POINT(9.98823 53.630402)	Europe	Germany	DE	Hamburg	DE-HH	Hamburg	https://www.hamburg-airport.de/en/	https://en.wikipedia.org/wiki/Hamburg_Airport
CGN	EDDK	Cologne Bonn Airport	large_airport	SRID=4326;POINT(7.14274 50.865898)	Europe	Germany	DE	North Rhine-Westphalia	DE-NW	Köln (Cologne)	http://www.koeln-bonn-airport.de/en/	https://en.wikipedia.org/wiki/Cologne_Bonn_Airport
STR	EDDS	Stuttgart Airport	large_airport	SRID=4326;POINT(9.22196 48.689899)	Europe	Germany	DE	Baden-Württemberg	DE-BW	Stuttgart	http://www.flughafen-stuttgart.de/	https://en.wikipedia.org/wiki/Stuttgart_Airport
NUE	EDDN	Nuremberg Airport	large_airport	SRID=4326;POINT(11.078056 49.498699)	Europe	Germany	DE	Bavaria	DE-BY	Nuremberg	https://www.airport-nuernberg.de/english	https://en.wikipedia.org/wiki/Nuremberg_Airport
BER	EDDB	Berlin Brandenburg Airport	large_airport	SRID=4326;POINT(13.500672 52.362247)	Europe	Germany	DE	Brandenburg	DE-BR	Berlin	https://ber.berlin-airport.de/	https://en.wikipedia.org/wiki/Berlin_Brandenburg_Airport
HAJ	EDDV	Hannover Airport	large_airport	SRID=4326;POINT(9.68508 52.461102)	Europe	Germany	DE	Lower Saxony	DE-NI	Hannover	https://www.hannover-airport.de	https://en.wikipedia.org/wiki/Hanover/Langenhagen_International_Airport
LEJ	EDDP	Leipzig/Halle Airport	large_airport	SRID=4326;POINT(12.232705 51.420657)	Europe	Germany	DE	Saxony	DE-SN	Schkeuditz	https://www.mdf-ag.com/	https://en.wikipedia.org/wiki/Leipzig/Halle_Airport
ACC	DGAA	Kotoka International Airport	large_airport	SRID=4326;POINT(-0.1667860001 5.6051898003)	Africa	Ghana	GH	Greater Accra Region	GH-AA	Accra		https://en.wikipedia.org/wiki/Kotoka_International_Airport
GIB	LXGB	Gibraltar Airport	large_airport	SRID=4326;POINT(-5.34966 36.151199)	Europe	Gibraltar	GI	(unassigned)	GI-U-A	Gibraltar	https://www.gibraltarairport.gi/	https://en.wikipedia.org/wiki/Gibraltar_Airport
ATH	LGAV	Athens Eleftherios Venizelos International Airport	large_airport	SRID=4326;POINT(23.9445 37.936401)	Europe	Greece	GR	Attica	GR-I	Spata-Artemida	http://www.aia.gr	https://en.wikipedia.org/wiki/Athens_International_Airport
HER	LGIR	Heraklion International Nikos Kazantzakis Airport	large_airport	SRID=4326;POINT(25.1803 35.339699)	Europe	Greece	GR	Crete	GR-M	Heraklion	https://www.heraklion-airport.gr/en/	"https://en.wikipedia.org/wiki/Heraklion_International_Airport_""Nikos_Kazantzakis"""
SKG	LGTS	Thessaloniki Macedonia International Airport	large_airport	SRID=4326;POINT(22.970009 40.51928)	Europe	Greece	GR	Central Macedonia	GR-B	Thessaloniki	https://www.skg-airport.gr/en	https://en.wikipedia.org/wiki/Thessaloniki_Airport
PTP	TFFR	Guadeloupe - Maryse Condé International Airport	large_airport	SRID=4326;POINT(-61.531799 16.265301)	North America	Guadeloupe	GP	(unassigned)	GP-U-A	Pointe-à-Pitre	http://www.guadeloupe.aeroport.fr/	https://en.wikipedia.org/wiki/Pointe-%C3%A0-Pitre_International_Airport
GUM	PGUM	Antonio B. Won Pat International Airport	large_airport	SRID=4326;POINT(144.797282 13.485)	Oceania	Guam	GU	(unassigned)	GU-U-A	Hagåtña	http://www.guamairport.com/	https://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport
GUA	MGGT	La Aurora Airport	large_airport	SRID=4326;POINT(-90.527496 14.5833)	North America	Guatemala	GT	Guatemala Department	GT-GU	Guatemala City		https://en.wikipedia.org/wiki/La_Aurora_International_Airport
PAP	MTPP	Toussaint Louverture International Airport	large_airport	SRID=4326;POINT(-72.292596 18.580023)	North America	Haiti	HT	Ouest Department	HT-OU	Port-au-Prince	https://www.portauprinceairport.com/	https://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport
HKG	VHHH	Hong Kong International Airport	large_airport	SRID=4326;POINT(113.915001 22.308901)	Asia	Hong Kong	HK	New Territories	HK-NT	Hong Kong	http://www.hongkongairport.com/	https://en.wikipedia.org/wiki/Hong_Kong_International_Airport
BUD	LHBP	Budapest Liszt Ferenc International Airport	large_airport	SRID=4326;POINT(19.262393 47.43018)	Europe	Hungary	HU	Budapest (capital city)	HU-BU	Budapest	http://www.bud.hu/english	https://en.wikipedia.org/wiki/Budapest_Ferenc_Liszt_International_Airport
KEF	BIKF	Keflavik International Airport	large_airport	SRID=4326;POINT(-22.6056 63.985001)	Europe	Iceland	IS	Southern Peninsula	IS-2	Reykjavík	https://www.isavia.is/en/keflavik-airport	https://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport
DEL	VIDP	Indira Gandhi International Airport	large_airport	SRID=4326;POINT(77.09519 28.55563)	Asia	India	IN	Delhi (National Capital Territory)	IN-DL	New Delhi	http://www.newdelhiairport.in/	https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport
BOM	VABB	Chhatrapati Shivaji International Airport	large_airport	SRID=4326;POINT(72.8678970337 19.0886993408)	Asia	India	IN	Maharashtra	IN-MM	Mumbai	http://www.csia.in/	https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport
MAA	VOMM	Chennai International Airport	large_airport	SRID=4326;POINT(80.169296 12.990005)	Asia	India	IN	Tamil Nadu	IN-TN	Chennai		https://en.wikipedia.org/wiki/Chennai_International_Airport
BLR	VOBL	Kempegowda International Airport	large_airport	SRID=4326;POINT(77.706299 13.1979)	Asia	India	IN	Karnataka	IN-KA	Bangalore	http://www.bengaluruairport.com/home/home.jspx	https://en.wikipedia.org/wiki/Kempegowda_International_Airport
CCU	VECC	Netaji Subhash Chandra Bose International Airport	large_airport	SRID=4326;POINT(88.446701 22.654699)	Asia	India	IN	West Bengal	IN-WB	Kolkata	https://www.nscbiairport.com/	https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport
HYD	VOHS	Rajiv Gandhi International Airport	large_airport	SRID=4326;POINT(78.429855 17.231318)	Asia	India	IN	Telangana	IN-TG	Hyderabad	http://www.hyderabad.aero/	https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport
GOI	VOGO	Dabolim Airport	large_airport	SRID=4326;POINT(73.831398 15.3808)	Asia	India	IN	Goa	IN-GA	Vasco da Gama		https://en.wikipedia.org/wiki/Dabolim_Airport
COK	VOCI	Cochin International Airport	large_airport	SRID=4326;POINT(76.400838 10.151047)	Asia	India	IN	Kerala	IN-KL	Kochi	http://www.cial.aero/	https://en.wikipedia.org/wiki/Cochin_International_Airport
TRV	VOTV	Thiruvananthapuram International Airport	large_airport	SRID=4326;POINT(76.920097 8.48212)	Asia	India	IN	Kerala	IN-KL	Thiruvananthapuram		https://en.wikipedia.org/wiki/Trivandrum_International_Airport
GOX	VOGA	Manohar International Airport	large_airport	SRID=4326;POINT(73.860625 15.744257)	Asia	India	IN	Goa	IN-GA	Mopa	https://www.miagoaairport.com/	https://en.wikipedia.org/wiki/Manohar_International_Airport
HSR	VAHS	Rajkot International Airport	large_airport	SRID=4326;POINT(71.039391 22.378824)	Asia	India	IN	Gujarat	IN-GJ	Rajkot		https://en.wikipedia.org/wiki/Rajkot_International_Airport
NMI	VANM	Navi Mumbai International Airport	large_airport	SRID=4326;POINT(73.065253 18.984597)	Asia	India	IN	Maharashtra	IN-MM	Navi Mumbai		https://en.wikipedia.org/wiki/Navi_Mumbai_International_Airport
DPS	WADD	Denpasar I Gusti Ngurah Rai International Airport	large_airport	SRID=4326;POINT(115.167123 -8.748409)	Asia	Indonesia	ID	Bali	ID-BA	Kuta, Badung	http://www.angkasapura1.co.id/eng/location/bali.htm	https://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport
CGK	WIII	Soekarno-Hatta International Airport	large_airport	SRID=4326;POINT(106.65599823 -6.1255698204)	Asia	Indonesia	ID	Banten	ID-BT	Jakarta	http://www.jakartasoekarnohattaairport.com/	https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport
SUB	WARR	Juanda International Airport	large_airport	SRID=4326;POINT(112.787003 -7.37983)	Asia	Indonesia	ID	Jawa Timur (East Java)	ID-JI	Surabaya	http://www.juanda-airport.com/	https://en.wikipedia.org/wiki/Juanda_International_Airport
UPG	WAAA	Hasanuddin International Airport	large_airport	SRID=4326;POINT(119.554001 -5.06163)	Asia	Indonesia	ID	Sulawesi Selatan (South Sulawesi)	ID-SN	Ujung Pandang		https://en.wikipedia.org/wiki/Hasanuddin_International_Airport
KNO	WIMM	Kualanamu International Airport	large_airport	SRID=4326;POINT(98.870566 3.637847)	Asia	Indonesia	ID	Sumatera Utara (North Sumatra)	ID-SU	Beringin	http://www.kualanamu-airport.co.id/	https://en.wikipedia.org/wiki/Kualanamu_International_Airport
DJJ	WAJJ	Dortheys Hiyo Eluay International Airport	large_airport	SRID=4326;POINT(140.519857 -2.579627)	Asia	Indonesia	ID	Papua	ID-PA	Sentani	https://sentani-airport.co.id/en	https://en.wikipedia.org/wiki/Dortheys_Hiyo_Eluay_International_Airport
BPN	WALL	Sultan Aji Muhammad Sulaiman Sepinggan International Airport	large_airport	SRID=4326;POINT(116.89452 -1.268342)	Asia	Indonesia	ID	Kalimantan Timur (East Kalimantan)	ID-KI	Balikpapan	http://sepinggan-airport.com/	https://en.wikipedia.org/wiki/Sultan_Aji_Muhamad_Sulaiman_Airport
DHX	WARD	Dhoho International Airport	large_airport	SRID=4326;POINT(111.947222 -7.750278)	Asia	Indonesia	ID	Jawa Timur (East Java)	ID-JI	Kediri	https://www.kediri-airport.com/	https://en.wikipedia.org/wiki/Dhoho_International_Airport
IKA	OIIE	Imam Khomeini International Airport	large_airport	SRID=4326;POINT(51.1521987915 35.4160995483)	Asia	Iran	IR	Tehran Province	IR-23	Tehran	http://www.ikia.ir/	https://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport
THR	OIII	Mehrabad International Airport	large_airport	SRID=4326;POINT(51.3134002686 35.689201355)	Asia	Iran	IR	Tehran Province	IR-23	Tehran		https://en.wikipedia.org/wiki/Mehrabad_International_Airport
SYZ	OISS	Shiraz Shahid Dastghaib International Airport	large_airport	SRID=4326;POINT(52.589802 29.5392)	Asia	Iran	IR	Fars Province	IR-07	Shiraz	http://shirazairport.ir/	https://en.wikipedia.org/wiki/Shiraz_International_Airport
MHD	OIMM	Mashhad International Airport	large_airport	SRID=4326;POINT(59.6409988403 36.2351989746)	Asia	Iran	IR	Razavi Khorasan Province	IR-09	Mashhad		https://en.wikipedia.org/wiki/Mashhad_International_Airport
BGW	ORBI	Baghdad International Airport / New Al Muthana Air Base	large_airport	SRID=4326;POINT(44.2346 33.262501)	Asia	Iraq	IQ	Baghdad Governorate	IQ-BG	Baghdad		https://en.wikipedia.org/wiki/Baghdad_International_Airport
DUB	EIDW	Dublin Airport	large_airport	SRID=4326;POINT(-6.262121 53.428713)	Europe	Ireland	IE	County Dublin	IE-D	Dublin	http://www.dublinairport.com/	https://en.wikipedia.org/wiki/Dublin_Airport
SNN	EINN	Shannon Airport	large_airport	SRID=4326;POINT(-8.92482 52.702)	Europe	Ireland	IE	County Clare	IE-CE	Shannon	http://www.shannonairport.com/	https://en.wikipedia.org/wiki/Shannon_Airport
TLV	LLBG	Ben Gurion International Airport	large_airport	SRID=4326;POINT(34.8867 32.011398)	Asia	Israel	IL	Central District	IL-M	Tel Aviv	http://www.iaa.gov.il/Rashat/en-US/Airports/BenGurion/	https://en.wikipedia.org/wiki/Ben_Gurion_International_Airport
ETM	LLER	Ramon International Airport	large_airport	SRID=4326;POINT(35.014116 29.727009)	Asia	Israel	IL	Southern District	IL-D	Eilat		https://en.wikipedia.org/wiki/Ramon_Airport#Airlines_and_destinations
FCO	LIRF	Rome–Fiumicino Leonardo da Vinci International Airport	large_airport	SRID=4326;POINT(12.251998 41.804532)	Europe	Italy	IT	Lazio	IT-62	Rome	http://www.adr.it/portal/portal/adr/Fiumicino/Leonardo_da_vinci/Header_Window?action=2	https://en.wikipedia.org/wiki/Rome_Fiumicino_Airport
MXP	LIMC	Milan Malpensa International Airport	large_airport	SRID=4326;POINT(8.72811 45.6306)	Europe	Italy	IT	Lombardy	IT-25	Ferno (VA)	http://www.sea-aeroportimilano.it/en/malpensa/index.phtml	https://en.wikipedia.org/wiki/Malpensa_Airport
VCE	LIPZ	Venice Marco Polo Airport	large_airport	SRID=4326;POINT(12.3519 45.505299)	Europe	Italy	IT	Veneto	IT-34	Venezia (VE)	http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en	https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport
BGY	LIME	Milan Bergamo Airport / Antonio Locatelli Air Base	large_airport	SRID=4326;POINT(9.709223 45.670725)	Europe	Italy	IT	Lombardy	IT-25	Orio al Serio (BG)	http://www.sacbo.it/	https://en.wikipedia.org/wiki/Orio_al_Serio_International_Airport
BLQ	LIPE	Bologna Guglielmo Marconi Airport	large_airport	SRID=4326;POINT(11.2887 44.5354)	Europe	Italy	IT	Emilia-Romagna	IT-45	Bologna	http://www.bologna-airport.it/?LN=UK	https://en.wikipedia.org/wiki/Bologna_Airport
NAP	LIRN	Naples International Airport	large_airport	SRID=4326;POINT(14.2908 40.886002)	Europe	Italy	IT	Campania	IT-72	Napoli	http://www.portal.gesac.it/	https://en.wikipedia.org/wiki/Naples_International_Airport
PSA	LIRP	Pisa International Airport	large_airport	SRID=4326;POINT(10.3927 43.683899)	Europe	Italy	IT	Tuscany	IT-52	Pisa (PI)	http://www.pisa-airport.com/	https://en.wikipedia.org/wiki/Pisa_International_Airport
